Time,Part of the Day,Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation,City
10:34:00,Morning,20250122,Monday,42,0,6,30,78,Clear,Chennai
21:23:00,Night,20250113,Sunday,44,41,15,16,116,Moderate,Delhi
06:30:00,Morning,20250110,Tuesday,34,14,7,19,74,Heavy,Mumbai
17:02:00,Evening,20250117,Friday,79,0,13,14,106,Heavy,Bangalore
07:09:00,Morning,20250103,Wednesday,18,40,8,21,87,Moderate,Kolkata
07:34:00,Morning,20250115,Saturday,18,48,14,15,95,Clear,Hyderabad
22:29:00,Night,20250117,Monday,15,12,13,19,59,Jam,Chennai
02:57:00,Night,20250108,Saturday,53,7,3,27,90,Heavy,Delhi
05:21:00,Morning,20250114,Tuesday,80,5,0,9,94,Jam,Mumbai
12:28:00,Afternoon,20250104,Thursday,1,47,4,18,70,Jam,Bangalore
02:32:00,Night,20250107,Monday,30,16,19,2,67,Clear,Kolkata
23:50:00,Night,20250119,Friday,61,17,2,23,103,Moderate,Hyderabad
09:33:00,Morning,20250128,Tuesday,69,4,13,22,108,Jam,Chennai
08:02:00,Morning,20250101,Thursday,33,7,7,4,51,Heavy,Delhi
02:26:00,Night,20250129,Monday,39,4,18,29,90,Clear,Mumbai
21:46:00,Night,20250111,Tuesday,40,8,2,4,54,Clear,Bangalore
20:04:00,Evening,20250131,Friday,15,5,17,6,43,Jam,Kolkata
15:04:00,Afternoon,20250124,Thursday,37,42,9,18,106,Jam,Hyderabad
00:01:00,Night,20250103,Saturday,95,36,18,11,160,Heavy,Chennai
21:00:00,Night,20250112,Tuesday,84,27,10,14,135,Clear,Delhi
10:52:00,Morning,20250114,Monday,39,22,14,13,88,Heavy,Mumbai
06:14:00,Morning,20250120,Saturday,100,38,9,29,176,Heavy,Bangalore
05:30:00,Morning,20250103,Friday,81,24,17,14,136,Heavy,Kolkata
05:53:00,Morning,20250128,Sunday,31,28,5,22,86,Clear,Hyderabad
00:22:00,Night,20250112,Thursday,6,6,2,20,34,Heavy,Chennai
01:31:00,Night,20250131,Sunday,32,16,3,30,81,Moderate,Delhi
05:54:00,Morning,20250118,Saturday,1,0,18,1,20,Clear,Mumbai
18:09:00,Evening,20250121,Wednesday,28,32,4,9,73,Jam,Bangalore
18:29:00,Evening,20250128,Wednesday,9,45,13,16,83,Moderate,Kolkata
07:09:00,Morning,20250105,Sunday,63,-10,4,0,57,Clear,Hyderabad
07:02:00,Morning,20250102,Sunday,92,50,17,2,161,Moderate,Chennai
00:11:00,Night,20250101,Wednesday,,2,3,25,30,Clear,Delhi
00:54:00,Night,20250127,Monday,35,19,13,18,85,Jam,Mumbai
22:12:00,Night,20250123,Monday,25,44,19,4,92,Moderate,Bangalore
14:45:00,Afternoon,20250103,Sunday,31,11,11,22,75,Heavy,Kolkata
07:35:00,Morning,20250101,Saturday,54,9,3,21,87,Clear,Hyderabad
07:04:00,Morning,20250104,Saturday,94,28,12,9,143,Heavy,Chennai
13:50:00,Afternoon,20250120,Wednesday,74,28,10,25,137,Clear,Delhi
02:56:00,Night,20250129,Tuesday,61,46,14,12,133,Heavy,Mumbai
16:16:00,Afternoon,20250105,Sunday,,35,11,22,68,Jam,Bangalore
11:58:00,Morning,20250114,Friday,54,38,4,6,102,Clear,Kolkata
04:39:00,Night,20250114,Monday,48,48,5,0,101,Heavy,Hyderabad
20:08:00,Evening,20250107,Sunday,94,44,9,11,158,Moderate,Chennai
01:27:00,Night,20250110,Monday,,24,18,9,51,Jam,Delhi
09:57:00,Morning,20250119,Friday,25,27,12,17,81,Jam,Mumbai
23:51:00,Night,20250109,Sunday,83,35,2,29,149,Jam,Bangalore
02:22:00,Night,20250108,Saturday,,36,14,17,67,Heavy,Kolkata
14:00:00,Afternoon,20250112,Saturday,86,48,11,6,151,Heavy,Hyderabad
09:50:00,Morning,20250129,Tuesday,49,30,6,23,108,Clear,Chennai
23:19:00,Night,20250124,Wednesday,19,2,0,30,51,Heavy,Delhi
06:42:00,Morning,20250112,Wednesday,79,38,3,11,131,Heavy,Mumbai
07:18:00,Morning,20250128,Wednesday,7,35,18,22,82,Heavy,Bangalore
03:42:00,Night,20250112,Friday,4,45,3,16,68,Heavy,Kolkata
19:50:00,Evening,20250124,Friday,64,6,9,4,83,Clear,Hyderabad
07:15:00,Morning,20250111,Saturday,23,32,11,17,83,Heavy,Chennai
00:29:00,Night,20250116,Monday,69,31,15,20,135,Heavy,Delhi
22:24:00,Night,20250119,Thursday,63,1,3,27,94,Heavy,Mumbai
16:05:00,Afternoon,20250103,Saturday,20,15,16,14,65,Moderate,Bangalore
17:27:00,Evening,20250119,Wednesday,17,24,20,22,83,Heavy,Kolkata
21:11:00,Night,20250106,Thursday,3,48,18,4,73,Clear,Hyderabad
18:20:00,Evening,20250115,Wednesday,25,8,13,14,60,Clear,Chennai
19:38:00,Evening,20250106,Friday,2,12,6,26,46,Moderate,Delhi
14:59:00,Afternoon,20250129,Saturday,47,29,18,24,118,Jam,Mumbai
04:35:00,Night,20250107,Sunday,45,27,20,3,95,Jam,Bangalore
10:33:00,Morning,20250113,Thursday,55,38,2,18,113,Jam,Kolkata
18:01:00,Evening,20250113,Monday,58,45,18,19,140,Heavy,Hyderabad
04:40:00,Night,20250112,Thursday,56,12,1,6,75,Heavy,Chennai
01:27:00,Night,20250122,Saturday,88,3,5,12,108,Jam,Delhi
09:26:00,Morning,20250125,Saturday,,41,16,23,80,Jam,Mumbai
10:52:00,Morning,20250101,Thursday,29,19,20,22,90,Heavy,Bangalore
03:58:00,Night,20250116,Sunday,48,9,8,23,88,Jam,Kolkata
06:27:00,Morning,20250128,Thursday,34,18,16,28,96,Moderate,Hyderabad
01:33:00,Night,20250124,Saturday,29,24,4,11,68,Jam,Chennai
01:55:00,Night,20250113,Sunday,21,11,16,30,78,Clear,Delhi
15:50:00,Afternoon,20250109,Thursday,28,20,12,24,84,Jam,Mumbai
01:26:00,Night,20250110,Wednesday,39,4,1,22,66,Heavy,Bangalore
05:07:00,Morning,20250119,Wednesday,13,9,19,27,68,Clear,Kolkata
13:38:00,Afternoon,20250121,Wednesday,69,28,0,13,110,Clear,Hyderabad
15:31:00,Afternoon,20250104,Wednesday,37,30,4,25,96,Clear,Chennai
15:36:00,Afternoon,20250121,Tuesday,99,28,14,4,145,Moderate,Delhi
06:44:00,Morning,20250129,Tuesday,82,-8,16,29,119,Clear,Mumbai
15:46:00,Afternoon,20250103,Wednesday,32,27,14,24,97,Clear,Bangalore
08:53:00,Morning,20250105,Thursday,35,25,16,13,89,Clear,Kolkata
16:54:00,Afternoon,20250129,Sunday,24,21,11,28,84,Heavy,Hyderabad
15:09:00,Afternoon,20250124,Thursday,65,46,9,18,138,Jam,Chennai
18:12:00,Evening,20250129,Friday,54,30,11,11,106,Clear,Delhi
01:47:00,Night,20250129,Sunday,41,-5,6,8,50,Clear,Mumbai
17:54:00,Evening,20250113,Friday,31,17,3,18,69,Moderate,Bangalore
19:10:00,Evening,20250123,Tuesday,100,-3,6,23,126,Heavy,Kolkata
11:57:00,Morning,20250108,Monday,12,47,19,16,94,Heavy,Hyderabad
15:18:00,Afternoon,20250102,Tuesday,50,13,15,15,93,Jam,Chennai
15:10:00,Afternoon,20250103,Thursday,8,37,16,9,70,Heavy,Delhi
04:15:00,Night,20250118,Monday,46,28,0,20,94,Moderate,Mumbai
17:34:00,Evening,20250116,Friday,87,42,9,5,143,Heavy,Bangalore
03:16:00,Night,20250101,Thursday,84,22,14,2,122,Heavy,Kolkata
07:01:00,Morning,20250105,Monday,36,41,0,20,97,Clear,Hyderabad
06:02:00,Morning,20250102,Friday,48,32,3,13,96,Clear,Chennai
11:25:00,Morning,20250127,Tuesday,95,27,0,19,141,Clear,Delhi
12:59:00,Afternoon,20250107,Sunday,95,-8,15,27,129,Heavy,Mumbai
21:15:00,Night,20250117,Friday,26,16,8,5,55,Heavy,Bangalore
07:45:00,Morning,20250120,Monday,36,32,12,5,85,Jam,Kolkata
17:07:00,Evening,20250108,Wednesday,95,20,11,29,155,Clear,Hyderabad
04:43:00,Night,20250122,Thursday,,43,18,24,85,Heavy,Chennai
02:10:00,Night,20250116,Tuesday,28,40,4,13,85,Jam,Delhi
08:24:00,Morning,20250116,Sunday,,28,12,26,66,Jam,Mumbai
02:49:00,Night,20250112,Thursday,99,24,1,20,144,Clear,Bangalore
07:10:00,Morning,20250123,Friday,47,29,11,16,103,Clear,Kolkata
05:24:00,Morning,20250120,Tuesday,51,42,9,27,129,Heavy,Hyderabad
10:47:00,Morning,20250127,Thursday,24,41,7,26,98,Clear,Chennai
03:40:00,Night,20250128,Wednesday,60,0,0,20,80,Clear,Delhi
12:31:00,Afternoon,20250122,Wednesday,86,18,2,4,110,Moderate,Mumbai
02:26:00,Night,20250125,Wednesday,72,27,10,6,115,Jam,Bangalore
16:38:00,Afternoon,20250103,Wednesday,87,49,11,7,154,Clear,Kolkata
00:30:00,Night,20250126,Sunday,4,-7,10,10,17,Moderate,Hyderabad
23:30:00,Night,20250111,Monday,79,26,20,6,131,Clear,Chennai
00:16:00,Night,20250106,Friday,75,49,5,30,159,Jam,Delhi
19:38:00,Evening,20250105,Thursday,22,48,11,26,107,Heavy,Mumbai
12:18:00,Afternoon,20250105,Wednesday,86,32,6,21,145,Heavy,Bangalore
08:44:00,Morning,20250116,Saturday,84,42,18,18,162,Moderate,Kolkata
05:27:00,Morning,20250115,Sunday,81,46,19,10,156,Heavy,Hyderabad
20:24:00,Evening,20250123,Thursday,6,15,14,10,45,Moderate,Chennai
05:05:00,Morning,20250110,Friday,34,-4,19,24,73,Moderate,Delhi
14:43:00,Afternoon,20250110,Friday,11,5,14,29,59,Clear,Mumbai
17:10:00,Evening,20250103,Friday,60,38,18,29,145,Clear,Bangalore
03:17:00,Night,20250128,Thursday,13,40,2,10,65,Clear,Kolkata
14:07:00,Afternoon,20250117,Wednesday,81,11,12,13,117,Moderate,Hyderabad
16:10:00,Afternoon,20250115,Thursday,33,7,5,20,65,Jam,Chennai
13:38:00,Afternoon,20250104,Tuesday,66,20,18,10,114,Jam,Delhi
04:46:00,Night,20250124,Monday,79,18,18,2,117,Jam,Mumbai
07:09:00,Morning,20250118,Monday,66,15,6,29,116,Clear,Bangalore
00:58:00,Night,20250102,Monday,16,3,6,9,34,Jam,Kolkata
17:47:00,Evening,20250130,Tuesday,7,16,7,7,37,Clear,Hyderabad
04:01:00,Night,20250120,Wednesday,2,18,15,24,59,Moderate,Chennai
12:02:00,Afternoon,20250119,Sunday,38,6,5,13,62,Heavy,Delhi
16:07:00,Afternoon,20250130,Saturday,15,3,13,18,49,Heavy,Mumbai
15:09:00,Afternoon,20250118,Friday,94,43,15,20,172,Clear,Bangalore
08:27:00,Morning,20250101,Monday,60,8,14,6,88,Clear,Kolkata
18:40:00,Evening,20250129,Tuesday,30,43,2,17,92,Moderate,Hyderabad
11:46:00,Morning,20250112,Tuesday,45,8,18,21,92,Heavy,Chennai
03:33:00,Night,20250114,Monday,92,0,6,8,106,Heavy,Delhi
06:50:00,Morning,20250130,Tuesday,54,29,18,21,122,Heavy,Mumbai
13:37:00,Afternoon,20250102,Friday,40,32,5,22,99,Heavy,Bangalore
11:12:00,Morning,20250115,Friday,96,37,1,1,135,Clear,Kolkata
11:30:00,Morning,20250110,Thursday,14,28,19,22,83,Heavy,Hyderabad
21:55:00,Night,20250117,Friday,14,33,15,18,80,Jam,Chennai
13:08:00,Afternoon,20250122,Thursday,10,38,9,13,70,Heavy,Delhi
23:30:00,Night,20250109,Wednesday,45,7,18,11,81,Heavy,Mumbai
16:05:00,Afternoon,20250104,Tuesday,12,20,9,16,57,Clear,Bangalore
23:39:00,Night,20250105,Friday,33,38,1,2,74,Moderate,Kolkata
22:46:00,Night,20250109,Saturday,58,50,4,25,137,Heavy,Hyderabad
01:24:00,Night,20250123,Saturday,82,16,3,2,103,Heavy,Chennai
13:49:00,Afternoon,20250106,Saturday,67,31,3,0,101,Moderate,Delhi
22:26:00,Night,20250124,Saturday,9,10,8,7,34,Heavy,Mumbai
17:42:00,Evening,20250129,Friday,85,4,1,0,90,Jam,Bangalore
01:45:00,Night,20250129,Friday,85,10,8,9,112,Moderate,Kolkata
16:13:00,Afternoon,20250127,Monday,5,17,0,12,34,Clear,Hyderabad
22:13:00,Night,20250109,Thursday,95,5,10,30,140,Moderate,Chennai
16:02:00,Afternoon,20250124,Monday,60,45,10,3,118,Heavy,Delhi
04:15:00,Night,20250115,Thursday,67,10,18,6,101,Jam,Mumbai
16:24:00,Afternoon,20250118,Monday,35,16,6,18,75,Heavy,Bangalore
19:54:00,Evening,20250122,Friday,51,5,3,11,70,Moderate,Kolkata
06:05:00,Morning,20250104,Thursday,,30,18,23,71,Jam,Hyderabad
06:54:00,Morning,20250127,Thursday,32,37,13,7,89,Clear,Chennai
06:18:00,Morning,20250103,Saturday,84,46,3,22,155,Clear,Delhi
23:34:00,Night,20250126,Monday,16,37,12,26,91,Heavy,Mumbai
00:11:00,Night,20250105,Monday,47,45,3,25,120,Clear,Bangalore
21:58:00,Night,20250127,Saturday,39,41,14,3,97,Clear,Kolkata
15:54:00,Afternoon,20250131,Saturday,15,16,10,23,64,Jam,Hyderabad
00:30:00,Night,20250113,Wednesday,67,10,17,14,108,Jam,Chennai
16:02:00,Afternoon,20250103,Thursday,52,0,7,18,77,Moderate,Delhi
13:48:00,Afternoon,20250129,Saturday,,41,9,17,67,Clear,Mumbai
05:45:00,Morning,20250129,Tuesday,38,20,8,8,74,Moderate,Bangalore
11:26:00,Morning,20250129,Monday,20,32,2,9,63,Clear,Kolkata
02:22:00,Night,20250122,Sunday,31,14,15,9,69,Clear,Hyderabad
09:17:00,Morning,20250131,Wednesday,34,34,18,28,114,Moderate,Chennai
15:55:00,Afternoon,20250107,Thursday,3,1,7,24,35,Clear,Delhi
07:05:00,Morning,20250104,Friday,31,34,5,20,90,Jam,Mumbai
10:28:00,Morning,20250127,Friday,15,39,12,13,79,Clear,Bangalore
13:29:00,Afternoon,20250121,Tuesday,100,27,6,9,142,Heavy,Kolkata
04:07:00,Night,20250128,Wednesday,86,30,14,17,147,Moderate,Hyderabad
04:34:00,Night,20250117,Sunday,,46,20,6,72,Moderate,Chennai
14:58:00,Afternoon,20250111,Monday,88,18,5,0,111,Heavy,Delhi
09:09:00,Morning,20250112,Tuesday,71,9,19,14,113,Jam,Mumbai
01:16:00,Night,20250120,Wednesday,56,9,0,8,73,Moderate,Bangalore
08:29:00,Morning,20250116,Tuesday,90,45,6,10,151,Moderate,Kolkata
04:17:00,Night,20250116,Monday,,25,17,9,51,Clear,Hyderabad
03:59:00,Night,20250106,Wednesday,,4,11,20,35,Clear,Chennai
20:34:00,Evening,20250112,Tuesday,70,48,19,26,163,Clear,Delhi
04:36:00,Night,20250113,Saturday,,41,14,25,80,Jam,Mumbai
04:43:00,Night,20250105,Sunday,57,4,2,5,68,Clear,Bangalore
20:15:00,Evening,20250121,Tuesday,33,10,17,11,71,Moderate,Kolkata
18:36:00,Evening,20250126,Friday,9,-9,15,20,35,Moderate,Hyderabad
21:47:00,Night,20250118,Thursday,84,50,3,11,148,Heavy,Chennai
16:21:00,Afternoon,20250122,Friday,29,3,4,20,56,Moderate,Delhi
08:15:00,Morning,20250118,Wednesday,44,6,13,17,80,Heavy,Mumbai
06:56:00,Morning,20250124,Monday,59,15,6,9,89,Heavy,Bangalore
21:44:00,Night,20250126,Friday,35,22,17,21,95,Jam,Kolkata
17:44:00,Evening,20250127,Sunday,84,-7,19,1,97,Jam,Hyderabad
05:11:00,Morning,20250129,Monday,32,19,8,29,88,Heavy,Chennai
01:10:00,Night,20250119,Wednesday,24,5,10,18,57,Clear,Delhi
22:24:00,Night,20250107,Friday,13,17,3,3,36,Clear,Mumbai
12:30:00,Afternoon,20250117,Monday,21,26,0,27,74,Jam,Bangalore
01:07:00,Night,20250122,Tuesday,15,42,18,8,83,Clear,Kolkata
18:41:00,Evening,20250108,Saturday,39,33,3,27,102,Clear,Hyderabad
19:48:00,Evening,20250123,Sunday,96,35,9,24,164,Jam,Chennai
17:30:00,Evening,20250123,Sunday,64,41,14,26,145,Jam,Delhi
17:32:00,Evening,20250130,Saturday,91,50,13,11,165,Heavy,Mumbai
,,,,,,,,,,
,,,,,,,,,,
